region,sector,0
PER,Fishing,7.1949267128423e-07
PER,Mining and Quarrying,4.5135629166867376e-05
PER,Food & Beverages,1.4631397996095634e-05
PER,Textiles and Wearing Apparel,6.563201314075133e-06
PER,Wood and Paper,1.210989419216151e-06
PER,"Petroleum, Chemical and Non-Metallic Mineral Products",6.999669723346844e-06
PER,Metal Products,8.752917516603418e-06
PER,Electrical and Machinery,1.1495110301588966e-06
PER,Transport Equipment,2.706621184942179e-07
PER,Other Manufacturing,6.917615125928968e-07
PER,Recycling,2.1624108327907003e-07
PER,"Electricity, Gas and Water",4.806313358646113e-06
PER,Construction,1.0977078166299052e-06
PER,Maintenance and Repair,1.332488330367008e-07
PER,Wholesale Trade,1.7174330672731887e-06
PER,Retail Trade,3.819793242205257e-06
PER,Hotels and Restraurants,5.286703535917519e-07
PER,Transport,1.0934197827289913e-05
PER,Post and Telecommunications,2.0686312444072566e-06
PER,Finacial Intermediation and Business Activities,1.9765201373786073e-05
PER,Public Administration,3.0457350389272713e-07
PER,"Education, Health and Other Services",6.211758720687885e-07
PER,Private Households,1.1220654305759554e-07
PER,Others,1.2006984712903273e-07
PER,Re-export & Re-import,1.9791469858227675e-11
COL,Agriculture,2.3776043177811564e-05
COL,Fishing,1.7018712062645784e-07
COL,Mining and Quarrying,1.2495121557913103e-05
COL,Food & Beverages,7.003652595964366e-06
COL,Textiles and Wearing Apparel,1.069807987987502e-06
COL,Wood and Paper,3.1476788331461514e-06
COL,"Petroleum, Chemical and Non-Metallic Mineral Products",1.363123640125162e-05
COL,Metal Products,2.2936645927608694e-06
COL,Electrical and Machinery,2.640398669326598e-06
COL,Transport Equipment,6.177521512443304e-07
COL,Other Manufacturing,2.511023319091948e-07
COL,Recycling,7.538364042462859e-08
COL,"Electricity, Gas and Water",2.5075612356447954e-06
COL,Construction,3.855857772850221e-06
COL,Maintenance and Repair,1.608650405821857e-06
COL,Wholesale Trade,2.0733667912441547e-05
COL,Retail Trade,4.611459647166948e-05
COL,Hotels and Restraurants,3.3294754977500595e-06
COL,Transport,7.603677340985813e-06
COL,Post and Telecommunications,3.964280896528312e-06
COL,Finacial Intermediation and Business Activities,7.547498455844791e-06
COL,Public Administration,6.93578688264196e-06
COL,"Education, Health and Other Services",1.104567082707153e-06
COL,Private Households,4.481987286867331e-07
COL,Others,3.3097545775099057e-09
COL,Re-export & Re-import,1.9545583679834065e-12
GTM,Agriculture,1.5193575544761577e-05
GTM,Fishing,3.396446456772861e-07
GTM,Mining and Quarrying,2.2198218668036468e-07
GTM,Food & Beverages,2.1121553986917016e-06
GTM,Textiles and Wearing Apparel,2.1673570690490664e-07
GTM,Wood and Paper,1.1634951616028908e-06
GTM,"Petroleum, Chemical and Non-Metallic Mineral Products",1.5557782706174762e-06
GTM,Metal Products,6.918817000320886e-07
GTM,Electrical and Machinery,6.788807173855527e-07
GTM,Transport Equipment,1.1128872786774472e-07
GTM,Other Manufacturing,1.6448586385505195e-07
GTM,Recycling,1.0699903929629701e-08
GTM,"Electricity, Gas and Water",3.4536768029597303e-07
GTM,Construction,6.736201938740705e-07
GTM,Maintenance and Repair,2.0625579975278775e-07
GTM,Wholesale Trade,4.655921299133379e-06
GTM,Retail Trade,4.793756331732458e-07
GTM,Hotels and Restraurants,8.561438924445858e-07
GTM,Transport,3.008243972747919e-06
GTM,Post and Telecommunications,9.639623649115195e-07
GTM,Finacial Intermediation and Business Activities,2.223424409710785e-06
GTM,Public Administration,9.323324820886453e-08
GTM,"Education, Health and Other Services",6.052301103196523e-07
GTM,Private Households,3.4345685588269905e-08
GTM,Others,1.2161370267266122e-08
GTM,Re-export & Re-import,1.2804378015968695e-11
JAM,Agriculture,7.164224426295666e-07
JAM,Fishing,8.249831429654212e-08
JAM,Mining and Quarrying,1.58697585891506e-07
JAM,Food & Beverages,2.747546037671605e-07
JAM,Textiles and Wearing Apparel,4.055776559053638e-08
JAM,Wood and Paper,1.6838827021626375e-07
JAM,"Petroleum, Chemical and Non-Metallic Mineral Products",2.7518724014701497e-07
JAM,Metal Products,3.098182973612989e-06
JAM,Electrical and Machinery,4.576166154732303e-07
JAM,Transport Equipment,4.255262509314911e-08
JAM,Other Manufacturing,4.4678813992499225e-08
JAM,Recycling,5.611144880001623e-09
JAM,"Electricity, Gas and Water",5.506150171823773e-07
JAM,Construction,6.770476356907205e-07
JAM,Maintenance and Repair,1.751252118646553e-07
JAM,Wholesale Trade,2.820737946164616e-06
JAM,Retail Trade,3.2804588611371876e-07
JAM,Hotels and Restraurants,1.1984230689324243e-06
JAM,Transport,2.119341509129032e-06
JAM,Post and Telecommunications,9.981373912559268e-07
JAM,Finacial Intermediation and Business Activities,1.8325112829680344e-06
JAM,Public Administration,9.126260507154364e-08
JAM,"Education, Health and Other Services",6.571839966081427e-07
JAM,Private Households,1.3943003574317415e-09
JAM,Others,1.4189360167968198e-08
JAM,Re-export & Re-import,1.92201320448205e-12
IRQ,Agriculture,7.562189872890937e-08
IRQ,Fishing,2.6450614496660018e-08
IRQ,Mining and Quarrying,2.7841872229687832e-05
IRQ,Food & Beverages,1.3909866452305814e-08
IRQ,Textiles and Wearing Apparel,1.2054779857982158e-08
IRQ,Wood and Paper,7.285285236992368e-08
IRQ,"Petroleum, Chemical and Non-Metallic Mineral Products",1.4298932673531203e-07
IRQ,Metal Products,1.5133123266257055e-07
IRQ,Electrical and Machinery,7.616067171959258e-08
IRQ,Transport Equipment,1.1488720697143378e-08
IRQ,Other Manufacturing,1.5276322763543326e-08
IRQ,Recycling,2.7499905027648604e-09
IRQ,"Electricity, Gas and Water",1.7551448912425666e-06
IRQ,Construction,1.1855988121795113e-06
IRQ,Maintenance and Repair,4.578954675544103e-08
IRQ,Wholesale Trade,2.457550494799132e-06
IRQ,Retail Trade,1.0610445578848003e-07
IRQ,Hotels and Restraurants,9.736814626739428e-07
IRQ,Transport,8.884866896349295e-06
IRQ,Post and Telecommunications,1.83726926846301e-06
IRQ,Finacial Intermediation and Business Activities,6.69509102053403e-07
IRQ,Public Administration,8.204392138228106e-08
IRQ,"Education, Health and Other Services",9.682943066540981e-07
IRQ,Private Households,3.484707632854826e-09
IRQ,Others,8.337192783287864e-09
IRQ,Re-export & Re-import,3.9512391930532116e-12
MDV,Agriculture,2.2635254383999598e-07
MDV,Fishing,7.263433405031142e-08
MDV,Mining and Quarrying,1.4358982007180724e-08
MDV,Food & Beverages,1.299183146989989e-07
MDV,Textiles and Wearing Apparel,2.646270548857059e-08
MDV,Wood and Paper,2.513939841255622e-08
MDV,"Petroleum, Chemical and Non-Metallic Mineral Products",3.8630928222694544e-08
MDV,Metal Products,3.6890863309975474e-08
MDV,Electrical and Machinery,5.962874191548758e-08
MDV,Transport Equipment,1.1280075149305126e-08
MDV,Other Manufacturing,8.607307586696152e-09
MDV,Recycling,7.355872417867327e-10
MDV,"Electricity, Gas and Water",4.024659425792274e-08
MDV,Construction,7.63973042390483e-07
MDV,Maintenance and Repair,1.7779562151618795e-07
MDV,Wholesale Trade,1.5622159001831176e-06
MDV,Retail Trade,9.783633246409087e-07
MDV,Hotels and Restraurants,8.752371156660531e-07
MDV,Transport,6.071987942909849e-07
MDV,Post and Telecommunications,5.23076896683563e-07
MDV,Finacial Intermediation and Business Activities,4.6099145887752e-07
MDV,Public Administration,3.2429172843485075e-07
MDV,"Education, Health and Other Services",5.487484891696471e-07
MDV,Private Households,3.04984572909282e-08
MDV,Others,6.56321407541208e-09
MDV,Re-export & Re-import,6.161165417821138e-09
TKM,Agriculture,2.81251221062667e-07
TKM,Fishing,5.419271268183652e-09
TKM,Mining and Quarrying,4.688629737875212e-08
TKM,Food & Beverages,3.78479913149365e-08
TKM,Textiles and Wearing Apparel,5.317515936472886e-07
TKM,Wood and Paper,1.0164155574344163e-07
TKM,"Petroleum, Chemical and Non-Metallic Mineral Products",4.426702855363267e-07
TKM,Metal Products,1.3680361343546148e-07
TKM,Electrical and Machinery,1.6180836850730661e-07
TKM,Transport Equipment,3.582217097137305e-08
TKM,Other Manufacturing,3.593316490996226e-08
TKM,Recycling,5.235243922846157e-09
TKM,"Electricity, Gas and Water",3.1958644458420644e-08
TKM,Construction,3.627539034403621e-07
TKM,Maintenance and Repair,4.431503377513012e-08
TKM,Wholesale Trade,5.076143547373452e-07
TKM,Retail Trade,1.2133102266025656e-07
TKM,Hotels and Restraurants,1.0233988072789102e-07
TKM,Transport,7.417739145417594e-07
TKM,Post and Telecommunications,2.8780154509411183e-07
TKM,Finacial Intermediation and Business Activities,1.0838879919261035e-06
TKM,Public Administration,8.874572658314878e-08
TKM,"Education, Health and Other Services",2.983546843215683e-07
TKM,Private Households,3.6336070266033485e-08
TKM,Others,1.3017749068277627e-08
TKM,Re-export & Re-import,3.150946540422391e-12
ECU,Agriculture,7.785487993408057e-06
ECU,Fishing,1.870482391153049e-07
ECU,Mining and Quarrying,5.246714259342931e-07
ECU,Food & Beverages,4.203927366391943e-06
ECU,Textiles and Wearing Apparel,4.093553970060658e-07
ECU,Wood and Paper,1.4584872737886707e-06
ECU,"Petroleum, Chemical and Non-Metallic Mineral Products",2.554700730877164e-06
ECU,Metal Products,3.948388589296221e-07
ECU,Electrical and Machinery,3.497773719548756e-07
ECU,Transport Equipment,2.3115636928624393e-07
ECU,Other Manufacturing,1.9816250896474694e-08
ECU,Recycling,7.382530937521267e-09
ECU,"Electricity, Gas and Water",2.2222844172326762e-07
ECU,Construction,8.668059493014455e-07
ECU,Maintenance and Repair,1.7182244897023802e-07
ECU,Wholesale Trade,2.214596305087957e-06
ECU,Retail Trade,4.925566587189439e-06
ECU,Hotels and Restraurants,5.5086191380384e-07
ECU,Transport,9.9216305519496e-07
ECU,Post and Telecommunications,5.125969600806245e-07
ECU,Finacial Intermediation and Business Activities,6.065046034775077e-06
ECU,Public Administration,4.3068689355642977e-07
ECU,"Education, Health and Other Services",6.388655518338979e-07
ECU,Private Households,2.8237685106042254e-07
ECU,Others,5.191271916747141e-07
ECU,Re-export & Re-import,4.75111156444466e-12
BWA,Agriculture,1.4021072303947357e-07
BWA,Fishing,3.880860690100155e-08
BWA,Mining and Quarrying,2.1569851482746528e-07
BWA,Food & Beverages,4.940010808045347e-07
BWA,Textiles and Wearing Apparel,7.466937643169996e-08
BWA,Wood and Paper,1.0495841148843509e-07
BWA,"Petroleum, Chemical and Non-Metallic Mineral Products",9.366034185601392e-08
BWA,Metal Products,1.5971536977777047e-07
BWA,Electrical and Machinery,3.503352784294832e-07
BWA,Transport Equipment,3.8292280829339024e-08
BWA,Other Manufacturing,6.073945223127914e-08
BWA,Recycling,5.607571210792159e-09
BWA,"Electricity, Gas and Water",3.461300246213283e-07
BWA,Construction,4.3769734595124713e-07
BWA,Maintenance and Repair,1.632797877840874e-07
BWA,Wholesale Trade,9.597887070617465e-07
BWA,Retail Trade,4.1616832706986917e-07
BWA,Hotels and Restraurants,6.556768496506584e-07
BWA,Transport,1.0629784463770738e-06
BWA,Post and Telecommunications,4.236518879172692e-07
BWA,Finacial Intermediation and Business Activities,6.855779345003717e-07
BWA,Public Administration,4.365751836143483e-07
BWA,"Education, Health and Other Services",1.4654887372456843e-06
BWA,Private Households,2.1346621547173687e-07
BWA,Others,3.092302634074936e-08
BWA,Re-export & Re-import,1.484778530527866e-11
DZA,Agriculture,2.4546451733491585e-06
DZA,Fishing,1.7386215511223108e-07
DZA,Mining and Quarrying,7.800894454950983e-05
DZA,Food & Beverages,1.7127128813767577e-08
DZA,Textiles and Wearing Apparel,1.2804425015690363e-07
DZA,Wood and Paper,3.747362054987355e-07
DZA,"Petroleum, Chemical and Non-Metallic Mineral Products",2.5211728466133853e-06
DZA,Metal Products,8.315136110442479e-07
DZA,Electrical and Machinery,7.062888568481131e-07
DZA,Transport Equipment,1.1288411292953143e-07
DZA,Other Manufacturing,1.4645715495646016e-07
DZA,Recycling,5.0166622795651525e-09
DZA,"Electricity, Gas and Water",1.2132940474066888e-05
DZA,Construction,4.853237146447595e-06
DZA,Maintenance and Repair,2.3549014411229777e-07
DZA,Wholesale Trade,5.169966282414943e-06
DZA,Retail Trade,1.6147611966333537e-06
DZA,Hotels and Restraurants,1.3656019712504373e-06
DZA,Transport,1.929224079444096e-05
DZA,Post and Telecommunications,4.545982442796964e-06
DZA,Finacial Intermediation and Business Activities,4.36505901737819e-06
DZA,Public Administration,7.47561410374356e-08
DZA,"Education, Health and Other Services",1.1011475624739766e-06
DZA,Private Households,4.480049604401524e-09
DZA,Others,3.994771102816644e-08
DZA,Re-export & Re-import,4.17783654870313e-12
DOM,Agriculture,6.778606562186424e-06
DOM,Fishing,1.6898764957199696e-07
DOM,Mining and Quarrying,1.8861260730018175e-07
DOM,Food & Beverages,1.5671015538701883e-06
DOM,Textiles and Wearing Apparel,4.817247509286511e-07
DOM,Wood and Paper,6.076730067485079e-07
DOM,"Petroleum, Chemical and Non-Metallic Mineral Products",1.5801723102873634e-06
DOM,Metal Products,1.7143112429499756e-06
DOM,Electrical and Machinery,4.091413346011598e-06
DOM,Transport Equipment,8.659192621017984e-08
DOM,Other Manufacturing,2.060925786853699e-07
DOM,Recycling,2.200522697148749e-08
DOM,"Electricity, Gas and Water",3.172703631502343e-07
DOM,Construction,8.819263796469293e-07
DOM,Maintenance and Repair,1.4986822167196588e-07
DOM,Wholesale Trade,3.177175890806725e-06
DOM,Retail Trade,2.7459096508899567e-07
DOM,Hotels and Restraurants,9.243778584186054e-07
DOM,Transport,3.7836675870315678e-06
DOM,Post and Telecommunications,1.314059820475665e-06
DOM,Finacial Intermediation and Business Activities,2.913395026026595e-06
DOM,Public Administration,1.1116967944480075e-07
DOM,"Education, Health and Other Services",6.19687514083768e-07
DOM,Private Households,5.219219643342126e-08
DOM,Others,2.4864795427297932e-08
DOM,Re-export & Re-import,2.5682265348409015e-11
BLZ,Agriculture,8.758354246559062e-08
BLZ,Fishing,5.4186040350520596e-08
BLZ,Mining and Quarrying,2.3826120056730547e-08
BLZ,Food & Beverages,8.770524192921697e-08
BLZ,Textiles and Wearing Apparel,1.1872764277601766e-08
BLZ,Wood and Paper,2.350912151065654e-08
BLZ,"Petroleum, Chemical and Non-Metallic Mineral Products",2.8417959901222625e-08
BLZ,Metal Products,2.443249863680253e-08
BLZ,Electrical and Machinery,2.1912844606585995e-08
BLZ,Transport Equipment,1.1903838821089154e-08
BLZ,Other Manufacturing,8.76267075914883e-09
BLZ,Recycling,1.0808938455002977e-09
BLZ,"Electricity, Gas and Water",2.360744232534092e-08
BLZ,Construction,5.1088475467916144e-08
BLZ,Maintenance and Repair,5.998660521550885e-08
BLZ,Wholesale Trade,2.777292243708896e-07
BLZ,Retail Trade,1.2646969868855013e-07
BLZ,Hotels and Restraurants,1.051480317205238e-07
BLZ,Transport,2.6221359405374035e-07
BLZ,Post and Telecommunications,1.80842146511498e-07
BLZ,Finacial Intermediation and Business Activities,1.632753041551019e-07
BLZ,Public Administration,5.47375217791209e-08
BLZ,"Education, Health and Other Services",1.9455181545419945e-07
BLZ,Private Households,1.9590788986478623e-08
BLZ,Others,3.3963257510838397e-09
BLZ,Re-export & Re-import,4.064824369417339e-12
KAZ,Agriculture,1.319192670413333e-05
KAZ,Fishing,2.1190547219436524e-06
KAZ,Mining and Quarrying,0.00017691158118763694
KAZ,Food & Beverages,1.8620798576675124e-06
KAZ,Textiles and Wearing Apparel,1.803632787632246e-06
KAZ,Wood and Paper,1.8629477105022487e-06
KAZ,"Petroleum, Chemical and Non-Metallic Mineral Products",3.142678326567345e-05
KAZ,Metal Products,3.417557912176455e-05
KAZ,Electrical and Machinery,1.1397146918371884e-05
KAZ,Transport Equipment,1.0121371433154892e-06
KAZ,Other Manufacturing,9.502623093534203e-07
KAZ,Recycling,2.692522561363695e-07
KAZ,"Electricity, Gas and Water",3.400047344934278e-05
KAZ,Construction,3.870134682088491e-06
KAZ,Maintenance and Repair,3.141502928057985e-07
KAZ,Wholesale Trade,4.049039003838048e-06
KAZ,Retail Trade,9.00561793729695e-06
KAZ,Hotels and Restraurants,8.82179267082115e-07
KAZ,Transport,5.751256477122952e-05
KAZ,Post and Telecommunications,7.951242373706216e-06
KAZ,Finacial Intermediation and Business Activities,8.072123382984474e-05
KAZ,Public Administration,3.418870594699952e-06
KAZ,"Education, Health and Other Services",2.6616297632428954e-05
KAZ,Private Households,8.70295948289667e-10
KAZ,Others,2.497745002539032e-07
KAZ,Re-export & Re-import,3.944740733075583e-09
MUS,Agriculture,2.636150449553315e-06
MUS,Fishing,3.2618724414856047e-07
MUS,Mining and Quarrying,6.103047642864868e-08
MUS,Food & Beverages,3.385412523393523e-06
MUS,Textiles and Wearing Apparel,2.050726766582439e-05
MUS,Wood and Paper,6.336714659787472e-07
MUS,"Petroleum, Chemical and Non-Metallic Mineral Products",1.4663229709633856e-06
MUS,Metal Products,3.302077007073069e-07
MUS,Electrical and Machinery,1.057218225913334e-06
MUS,Transport Equipment,2.2538262336777898e-08
MUS,Other Manufacturing,2.0228995348571066e-06
MUS,Recycling,2.3311915420752004e-07
MUS,"Electricity, Gas and Water",3.6163894659593267e-07
MUS,Construction,2.0986828839165943e-07
MUS,Maintenance and Repair,5.947377499297743e-08
MUS,Wholesale Trade,8.299236643839403e-07
MUS,Retail Trade,1.2828860437027251e-06
MUS,Hotels and Restraurants,4.1325056510598204e-07
MUS,Transport,4.318413081797287e-06
MUS,Post and Telecommunications,5.497079327441484e-07
MUS,Finacial Intermediation and Business Activities,4.967503173314702e-06
MUS,Public Administration,2.2764898740952882e-07
MUS,"Education, Health and Other Services",2.7783026976222127e-06
MUS,Private Households,4.4517170610574296e-10
MUS,Others,2.6980208826801716e-07
MUS,Re-export & Re-import,3.765637248761312e-11
CHN,Agriculture,0.0011093998563505363
CHN,Fishing,6.251935496376467e-05
CHN,Mining and Quarrying,0.0006362155804832073
CHN,Food & Beverages,0.00017023800979003246
CHN,Textiles and Wearing Apparel,0.00151134805224742
CHN,Wood and Paper,0.0003993277748606377
CHN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00151970495294163
CHN,Metal Products,0.0011959443216543596
CHN,Electrical and Machinery,0.0026079336774936387
CHN,Transport Equipment,0.00031001305713897323
CHN,Other Manufacturing,0.0006943909955059147
CHN,Recycling,6.62885536913269e-12
CHN,"Electricity, Gas and Water",0.00021160940946412501
CHN,Construction,5.446790846948554e-05
CHN,Maintenance and Repair,2.41642491477748e-05
CHN,Wholesale Trade,0.00031145053187091424
CHN,Retail Trade,0.0006927088816080355
CHN,Hotels and Restraurants,0.0001774543161366552
CHN,Transport,0.000991985755421978
CHN,Post and Telecommunications,0.0001559662203646782
CHN,Finacial Intermediation and Business Activities,0.0012475763713608566
CHN,Public Administration,4.517773605613777e-09
CHN,"Education, Health and Other Services",0.0005021316301340614
CHN,Private Households,4.741935313915817e-06
CHN,Others,4.05188546326364e-08
CHN,Re-export & Re-import,3.434268166376825e-11
PRY,Agriculture,1.805846291537829e-06
PRY,Fishing,2.837436219570542e-13
PRY,Mining and Quarrying,7.342378302189657e-08
PRY,Food & Beverages,1.0678649991859813e-06
PRY,Textiles and Wearing Apparel,2.9206954292569844e-06
PRY,Wood and Paper,2.0424002045400953e-06
PRY,"Petroleum, Chemical and Non-Metallic Mineral Products",2.2562723481604166e-06
PRY,Metal Products,1.3055335995803762e-07
PRY,Electrical and Machinery,3.451657983348599e-07
PRY,Transport Equipment,1.1117283396242246e-08
PRY,Other Manufacturing,1.9512678680631334e-07
PRY,Recycling,7.269432786415353e-08
PRY,"Electricity, Gas and Water",8.893108801447773e-07
PRY,Construction,3.3344646486372696e-07
PRY,Maintenance and Repair,1.6191911686273554e-07
PRY,Wholesale Trade,2.0869571265765993e-06
PRY,Retail Trade,4.641672932674564e-06
PRY,Hotels and Restraurants,6.714573093799245e-07
PRY,Transport,3.2754924444808593e-06
PRY,Post and Telecommunications,1.4229334652246631e-06
PRY,Finacial Intermediation and Business Activities,1.2223394598857185e-05
PRY,Public Administration,3.647378806088987e-07
PRY,"Education, Health and Other Services",9.977637160310153e-07
PRY,Private Households,3.5479853765108128e-09
PRY,Others,1.018272634378907e-06
PRY,Re-export & Re-import,5.725309705705311e-16
MKD,Agriculture,1.265605456806282e-06
MKD,Fishing,1.0319058653610845e-08
MKD,Mining and Quarrying,1.1422081642243987e-06
MKD,Food & Beverages,2.921157762200857e-06
MKD,Textiles and Wearing Apparel,1.2749314070663485e-05
MKD,Wood and Paper,1.3836954710560064e-06
MKD,"Petroleum, Chemical and Non-Metallic Mineral Products",2.7068925302566557e-06
MKD,Metal Products,5.116608399000917e-06
MKD,Electrical and Machinery,1.4905932937128577e-06
MKD,Transport Equipment,6.685750002065637e-07
MKD,Other Manufacturing,4.1095495388560315e-07
MKD,Recycling,1.0503768433500797e-07
MKD,"Electricity, Gas and Water",4.627285204767037e-06
MKD,Construction,1.0175301337302846e-06
MKD,Maintenance and Repair,1.0661785798051482e-06
MKD,Wholesale Trade,1.6528043463202593e-06
MKD,Retail Trade,1.868041901864544e-07
MKD,Hotels and Restraurants,1.578132210152393e-06
MKD,Transport,5.691158769221984e-06
MKD,Post and Telecommunications,1.3311865527311527e-06
MKD,Finacial Intermediation and Business Activities,6.177819628676266e-06
MKD,Public Administration,3.976417945076419e-06
MKD,"Education, Health and Other Services",6.544050903637609e-06
MKD,Private Households,3.3729517830107764e-12
MKD,Others,1.662883616754609e-08
MKD,Re-export & Re-import,2.6540145016460577e-10
ZAF,Agriculture,1.0612366948182998e-05
ZAF,Fishing,1.53859664423426e-06
ZAF,Mining and Quarrying,0.0001586050920520944
ZAF,Food & Beverages,5.2004138361590304e-06
ZAF,Textiles and Wearing Apparel,7.589327803087835e-06
ZAF,Wood and Paper,1.698559617271075e-05
ZAF,"Petroleum, Chemical and Non-Metallic Mineral Products",3.9409570521234397e-05
ZAF,Metal Products,4.751657770442277e-05
ZAF,Electrical and Machinery,2.5872172994876822e-05
ZAF,Transport Equipment,1.5221920290915277e-05
ZAF,Other Manufacturing,1.0357209094813451e-06
ZAF,Recycling,9.1699104971035e-06
ZAF,"Electricity, Gas and Water",7.244798262534096e-06
ZAF,Construction,7.748203151836329e-06
ZAF,Maintenance and Repair,1.133903876357737e-06
ZAF,Wholesale Trade,1.4614798410784919e-05
ZAF,Retail Trade,3.250526789207844e-05
ZAF,Hotels and Restraurants,7.711775389491834e-06
ZAF,Transport,3.89156174146549e-05
ZAF,Post and Telecommunications,1.155931189082433e-05
ZAF,Finacial Intermediation and Business Activities,7.877764474358118e-05
ZAF,Public Administration,2.4214529697944817e-06
ZAF,"Education, Health and Other Services",4.466622006516972e-06
ZAF,Private Households,6.326254097850768e-08
ZAF,Others,1.8156353468820186e-05
ZAF,Re-export & Re-import,9.608949642598228e-14
FJI,Agriculture,1.8974636655261998e-07
FJI,Fishing,7.787454706420688e-08
FJI,Mining and Quarrying,1.4011401189215028e-08
FJI,Food & Beverages,2.403624027430407e-07
FJI,Textiles and Wearing Apparel,4.596330147358136e-08
FJI,Wood and Paper,8.972841037704521e-08
FJI,"Petroleum, Chemical and Non-Metallic Mineral Products",7.833542499289734e-08
FJI,Metal Products,9.659529399404387e-08
FJI,Electrical and Machinery,9.92702036641207e-08
FJI,Transport Equipment,2.4008225561591868e-08
FJI,Other Manufacturing,5.9116002291628506e-08
FJI,Recycling,4.251822617658303e-09
FJI,"Electricity, Gas and Water",3.670510495438971e-08
FJI,Construction,9.848301340288258e-08
FJI,Maintenance and Repair,7.77645211411285e-08
FJI,Wholesale Trade,3.4063413613192265e-07
FJI,Retail Trade,1.342306370176789e-07
FJI,Hotels and Restraurants,1.620318963333118e-07
FJI,Transport,3.7086737855192916e-07
FJI,Post and Telecommunications,2.8864941357510315e-07
FJI,Finacial Intermediation and Business Activities,2.177690430283973e-07
FJI,Public Administration,6.595180971373735e-08
FJI,"Education, Health and Other Services",1.6795242687131664e-07
FJI,Private Households,3.688604135385691e-08
FJI,Others,6.675366364227323e-09
FJI,Re-export & Re-import,3.76655882400455e-11
SLV,Agriculture,1.607009472482166e-06
SLV,Fishing,4.171081886446922e-08
SLV,Mining and Quarrying,4.2306603733213754e-08
SLV,Food & Beverages,1.2003821972211095e-07
SLV,Textiles and Wearing Apparel,1.8658483061538396e-07
SLV,Wood and Paper,2.321404146034551e-07
SLV,"Petroleum, Chemical and Non-Metallic Mineral Products",3.51788662368353e-07
SLV,Metal Products,2.9095462281502334e-07
SLV,Electrical and Machinery,1.3436926124618418e-06
SLV,Transport Equipment,4.086673815815123e-08
SLV,Other Manufacturing,6.542427620182777e-08
SLV,Recycling,1.1452486346736312e-08
SLV,"Electricity, Gas and Water",7.072764652097852e-08
SLV,Construction,4.0980936861574067e-07
SLV,Maintenance and Repair,9.344356006090625e-08
SLV,Wholesale Trade,7.121769478246217e-07
SLV,Retail Trade,1.0879506717473154e-07
SLV,Hotels and Restraurants,3.824604067001287e-07
SLV,Transport,1.396776853957943e-06
SLV,Post and Telecommunications,5.227757428121684e-07
SLV,Finacial Intermediation and Business Activities,8.928939038745981e-07
SLV,Public Administration,1.6430121607419148e-07
SLV,"Education, Health and Other Services",6.236533669903722e-07
SLV,Private Households,5.7958708694097955e-08
SLV,Others,9.359407507699115e-09
SLV,Re-export & Re-import,8.428632157046795e-09
WSM,Agriculture,1.0573310013810013e-08
WSM,Fishing,1.595511827322181e-08
WSM,Mining and Quarrying,1.4974951823179244e-09
WSM,Food & Beverages,4.412814854497434e-09
WSM,Textiles and Wearing Apparel,1.978015294693781e-09
WSM,Wood and Paper,4.256923917742281e-09
WSM,"Petroleum, Chemical and Non-Metallic Mineral Products",5.952444665338728e-09
WSM,Metal Products,6.424036907955169e-09
WSM,Electrical and Machinery,1.533560878148164e-08
WSM,Transport Equipment,2.0486492954615997e-09
WSM,Other Manufacturing,1.7992308556622656e-09
WSM,Recycling,1.4733060275845206e-10
WSM,"Electricity, Gas and Water",3.7201304520263826e-09
WSM,Construction,4.081611404377785e-08
WSM,Maintenance and Repair,2.2780379856882337e-08
WSM,Wholesale Trade,7.91419113833728e-08
WSM,Retail Trade,5.6612904442361085e-08
WSM,Hotels and Restraurants,3.949401185647331e-08
WSM,Transport,4.1092798194501824e-08
WSM,Post and Telecommunications,3.8017527173407584e-08
WSM,Finacial Intermediation and Business Activities,2.191128604709587e-08
WSM,Public Administration,1.6015670672988095e-08
WSM,"Education, Health and Other Services",1.9963933726557163e-08
WSM,Private Households,2.7579798527155917e-09
WSM,Others,3.6677655617792903e-10
WSM,Re-export & Re-import,7.853921514208822e-12
MNE,Agriculture,1.0830776416072237e-07
MNE,Fishing,1.082269087092152e-08
MNE,Mining and Quarrying,6.4102576004534805e-09
MNE,Food & Beverages,1.9781330271747088e-08
MNE,Textiles and Wearing Apparel,5.844687925428791e-09
MNE,Wood and Paper,1.8944910485568443e-08
MNE,"Petroleum, Chemical and Non-Metallic Mineral Products",2.2373812696685627e-08
MNE,Metal Products,3.191283502320777e-08
MNE,Electrical and Machinery,2.2375561445082062e-08
MNE,Transport Equipment,8.811046649110383e-09
MNE,Other Manufacturing,5.662490445299318e-09
MNE,Recycling,3.940540464137754e-10
MNE,"Electricity, Gas and Water",2.896472070339764e-08
MNE,Construction,2.5689860396172496e-07
MNE,Maintenance and Repair,4.301837626292338e-08
MNE,Wholesale Trade,3.9231917555697523e-07
MNE,Retail Trade,3.4198908493211774e-07
MNE,Hotels and Restraurants,1.4157531737306138e-07
MNE,Transport,8.620371312822843e-08
MNE,Post and Telecommunications,6.571838715010955e-08
MNE,Finacial Intermediation and Business Activities,2.9971734687400194e-07
MNE,Public Administration,2.0051804697008524e-07
MNE,"Education, Health and Other Services",3.550650453679848e-07
MNE,Private Households,1.2088438768251261e-08
MNE,Others,7.110710428218142e-09
MNE,Re-export & Re-import,1.3751812514462176e-12
